risk gene,clearance gene,correlation,t
PVALB,TNFRSF10A,0.440669736784049,362
PVALB,MDH1B,0.44066975110253,253
PVALB,RPS6KA6,0.440670398243897,331
PVALB,RETN,0.44068259053284,254
PVALB,STX6,0.440693010036412,179
PVALB,CEACAM19,0.440693577317608,195
PVALB,SLC9A5,0.440708979740058,284
PVALB,ATP2B1,0.440713921366896,260
PVALB,ZAN,0.440730083333263,258
PVALB,PLEKHG6,0.440745344308609,245
PVALB,C19orf24,0.44077615901134,261
PVALB,CACNA1B,0.440801094768583,166
PVALB,ZNF665,0.440810426816753,258
PVALB,LRP2,0.440810786555969,273
PVALB,TBC1D10B,0.440826330357323,274
PVALB,PPHLN1,0.440839635786388,295
PVALB,ALB,0.440848211932381,483
PVALB,WIPF1,0.440866075575707,298
PVALB,PDCD1,0.440879133067117,307
PVALB,SLC37A1,0.440880531433519,174
PVALB,HEATR5B,0.440881445290958,263
PVALB,PPFIA2,0.440925290042193,261
PVALB,LGI1,0.440947265959301,265
PVALB,MUC2,0.440959209513926,404
PVALB,NAPSA,0.440985759909339,478
PVALB,GFER,0.440991527575506,267
PVALB,CCR7,0.440999828544616,267
PVALB,HCRTR1,0.441002776036803,273
PVALB,AURKB,0.441009190009386,274
PVALB,SPHK1,0.441012978141904,311
PVALB,MTMR6,0.441052894627064,408
PVALB,TMED7,0.441062206993968,417
PVALB,FAM174B,0.441077719063031,271
PVALB,USP11,0.441082252441464,169
PVALB,DDX50,0.441090133993121,193
PVALB,ZNF496,0.441093050593274,381
PVALB,SLITRK3,0.441138355871666,255
PVALB,PIGN,0.441166091305343,279
PVALB,DARS2,0.441176711806229,315
PVALB,LEFTY1,0.441196458835956,219
PVALB,LCE2D,0.441201228218963,281
PVALB,SPR,0.441207681163573,306
PVALB,SCFD2,0.441213386097705,289
PVALB,TACC3,0.441225823565625,317
PVALB,PRDM6,0.441229690386219,358
PVALB,KRTAP20_2,0.441236197354801,290
PVALB,RBM15,0.441239981188394,307
PVALB,PHF1,0.441251092004883,294
PVALB,IL2RB,0.441251147444266,330
PVALB,EDEM1,0.441275947880327,338
PVALB,RNF112,0.441287201855272,259
PVALB,MGLL,0.441295502004299,249
PVALB,XPR1,0.441305654844114,294
PVALB,WNT2B,0.44130573620313,224
PVALB,ARHGAP12,0.44131316152111,281
PVALB,SBK2,0.441318141371115,307
PVALB,LEPR,0.441322244287337,308
PVALB,ZNF510,0.441325430980814,308
PVALB,PNPO,0.441332731527226,291
PVALB,TWSG1,0.441344702492383,283
PVALB,FAM110A,0.441345491561309,281
PVALB,PABPC1L2B,0.44134716572629,287
PVALB,AGPAT4,0.441347793354006,293
PVALB,THNSL1,0.441347913596747,289
PVALB,TMEM170B,0.441353629087412,227
PVALB,SERPINB9,0.441354090795033,179
PVALB,MAP1LC3B,0.441356639996577,313
PVALB,CLDN14,0.441368921610376,328
PVALB,TIGD4,0.441390639886115,313
PVALB,GPR182,0.441430372165441,351
PVALB,UBR1,0.441430787195307,181
PVALB,SCGB1C1,0.441432008613908,305
PVALB,ARHGEF11,0.441461175729491,224
PVALB,RLN3,0.44147176204466,244
PVALB,ZNF442,0.441473738232399,227
PVALB,FLT1,0.441523150340697,333
PVALB,HIST1H4I,0.441529307386433,186
PVALB,UBP1,0.441531354955612,173
PVALB,PRLHR,0.441532857671233,293
PVALB,PSMG1,0.441540070460748,274
PVALB,PGGT1B,0.441547656351887,706
PVALB,TUT1,0.441549399385664,297
PVALB,COL22A1,0.441552124667742,301
PVALB,RND2,0.441589143576477,265
PVALB,BTNL2,0.441591187339925,218
PVALB,NUP93,0.44160613424918,318
PVALB,SORBS1,0.44162151937151,302
PVALB,DBF4B,0.441629014965104,316
PVALB,SLC7A6,0.441659090310422,302
PVALB,CNTLN,0.441662023222853,526
PVALB,RNF25,0.441663407305515,303
PVALB,ANKRD28,0.44166458301716,222
PVALB,ACAD8,0.441677724504104,229
PVALB,CLASP1,0.441682603527011,370
PVALB,SLC35B4,0.441687730974283,309
PVALB,FGD5,0.441702668155993,160
PVALB,SNAPC1,0.441702919579874,309
PVALB,PLCD4,0.441704073241993,163
PVALB,PA2G4,0.441714408423831,237
PVALB,CASC2,0.441715692997006,469
PVALB,CIAO1,0.44171573099665,306
PVALB,TRAP1,0.441730589783944,320
PVALB,CYB5D1,0.44173672160608,359
PVALB,LIAS,0.441737657810949,328
PVALB,IFT20,0.441737940288401,345
PVALB,SH3D19,0.441746161291473,362
PVALB,PHKB,0.44175710646879,324
PVALB,STS,0.441774481231965,584
PVALB,MET,0.441801033505756,216
PVALB,SECISBP2,0.44180886556589,271
PVALB,GGA2,0.441840162048692,264
PVALB,SCML1,0.441843286765558,166
PVALB,GLT8D1,0.441845862460578,313
PVALB,SERPINB2,0.441848576684346,214
PVALB,PLG,0.441857801486616,321
PVALB,ITPRIPL1,0.441874267015461,354
PVALB,ACHE,0.441887808695522,385
PVALB,B3GALNT2,0.441891989272668,377
PVALB,LMBR1,0.441901066943222,386
PVALB,ZNF414,0.441901961958662,354
PVALB,SLC24A4,0.441902433953046,240
PVALB,RGPD4,0.441902801442411,310
PVALB,SLC45A1,0.441906021952236,262
PVALB,SSR1,0.441918592725199,428
PVALB,FGFR1OP,0.44195338004671,342
PVALB,FBXL4,0.441965053238597,1732
PVALB,SLC25A41,0.441968249941123,242
PVALB,AMFR,0.441980955387543,320
PVALB,SEC22A,0.441982808699326,386
PVALB,EGR2,0.441983771366129,238
PVALB,SLC39A9,0.441985892751464,321
PVALB,TRERF1,0.44199506965913,187
PVALB,ATL2,0.441998794003855,168
PVALB,CCDC96,0.442057665282007,335
PVALB,KRTAP12_4,0.442061416548371,285
PVALB,KRTAP3_2,0.442064127250302,326
PVALB,TBCC,0.442082429309162,234
PVALB,PTGER2,0.442083554528696,344
PVALB,SMPX,0.442086607743922,177
PVALB,IL17RC,0.442086877051925,201
PVALB,TTF2,0.442104372113191,327
PVALB,LCE2C,0.442105299196949,226
PVALB,POLD2,0.442107211785258,274
PVALB,CNTN6,0.442120149828266,305
PVALB,PDLIM7,0.442128309905104,171
PVALB,SLC22A17,0.442133907408384,447
PVALB,RHOBTB2,0.442135043726769,766
PVALB,BEST3,0.442159288695883,240
PVALB,KDR,0.442159341635324,336
PVALB,TMEM38B,0.442161989080415,357
PVALB,ITGA8,0.442168577632958,267
PVALB,IP6K1,0.442177700182455,293
PVALB,ITGA3,0.442179866501865,191
PVALB,CDS2,0.442183739066666,337
PVALB,PAPSS1,0.442186524589449,361
PVALB,SLC5A3,0.442204446989282,364
PVALB,AZI2,0.442205406066299,409
PVALB,KCND2,0.442211195125487,328
PVALB,CDC42EP3,0.442213283505532,190
PVALB,NEK4,0.442229712793266,179
PVALB,TNFSF4,0.44224682539728,274
PVALB,EHD1,0.442270704519735,312
PVALB,RRM2B,0.442276561501956,334
PVALB,LOC644762,0.442298778379396,231
PVALB,MAD2L1,0.442319185161806,281
PVALB,SERPINE2,0.442321677081938,380
PVALB,PCDHB11,0.442330037942021,250
PVALB,PRR16,0.442330040921379,228
PVALB,ZNF439,0.442331059326473,180
PVALB,TCEANC,0.442332944464722,341
PVALB,FKBPL,0.442347158799496,401
PVALB,KLF3,0.442358230987545,362
PVALB,LARS,0.442373106468129,351
PVALB,ALKBH8,0.442374439855642,288
PVALB,SRD5A1,0.442383457401577,395
PVALB,VASH2,0.442384137991911,302
PVALB,VPS39,0.442396822562216,354
PVALB,LOC728613,0.442415998071591,362
PVALB,LOC389199,0.442417720620264,371
PVALB,GNRH2,0.442422235320799,380
PVALB,RAB2B,0.442423078962567,358
PVALB,USP15,0.442433918858635,494
PVALB,ADAMTS1,0.442462492779009,367
PVALB,HSPH1,0.442476198563087,260
PVALB,ELP2,0.442489636454635,195
PVALB,PURB,0.442494353100222,225
PVALB,WDHD1,0.442497096600295,362
PVALB,GNS,0.442498923258968,385
PVALB,GPR85,0.442500266646827,280
PVALB,IL21R,0.442511330299717,359
PVALB,CYP7B1,0.442529406416449,419
PVALB,INTS6,0.442533452330901,378
PVALB,ZNF808,0.442538267265443,381
PVALB,PSD2,0.442542009161795,376
PVALB,RNASE13,0.442576604438295,362
PVALB,APP,0.442608273214875,399
PVALB,IVL,0.442618215733837,414
PVALB,ATAD1,0.442623612891851,386
PVALB,ABCA10,0.442642536441897,183
PVALB,LOC100506282,0.442653450584625,415
PVALB,TMEM114,0.442655221133991,1734
PVALB,PCDHB14,0.442667768550366,191
PVALB,ZNF287,0.442669736876065,340
PVALB,RNF213,0.442675958022232,407
PVALB,PIGS,0.442676988152921,247
PVALB,WDR35,0.442677956908618,376
PVALB,SLC22A5,0.442689456919735,377
PVALB,INHBA,0.442693405460497,336
PVALB,PDE1B,0.442703710518202,254
PVALB,ZNF771,0.442725521320517,392
PVALB,NR1D1,0.442750056495292,240
PVALB,TBC1D2B,0.442762703932954,616
PVALB,GPRASP1,0.442776105783771,220
PVALB,OR2M1P,0.442779667180702,182
PVALB,LMAN1L,0.442782987285959,386
PVALB,ANKRD17,0.442783396469916,459
PVALB,ZNF483,0.442796071569952,306
PVALB,FNIP1,0.442800309260545,586
PVALB,PRR3,0.442804367434943,270
PVALB,ZNF485,0.442805123747473,409
PVALB,KLK2,0.442811091550337,400
PVALB,ZNF697,0.442815563231335,268
PVALB,GLI4,0.442820667488027,375
PVALB,GPR139,0.442823731581555,472
PVALB,ATG4A,0.442828864240986,393
PVALB,DEGS2,0.442829699342825,234
PVALB,IGF2BP2,0.44284387069256,401
PVALB,ZNF19,0.442853867706594,478
PVALB,NUP88,0.442855674975902,399
PVALB,C17orf97,0.442863063472083,517
PVALB,LINC00608,0.442863998531983,397
PVALB,TMX3,0.442865614897513,271
PVALB,HERC3,0.442868522982381,429
PVALB,XAB2,0.442885543403966,410
PVALB,KIAA1109,0.442917427190576,383
PVALB,PHF21A,0.44292588934019,1050
PVALB,L3MBTL2,0.44292613721567,236
PVALB,ZNF252P,0.442928556348901,297
PVALB,BTBD11,0.442945844174579,256
PVALB,IGF2BP3,0.442952767961231,481
PVALB,EPS8L2,0.442955907134276,4972
PVALB,ANKRD44,0.442973997815595,423
PVALB,PIK3CA,0.442977321435691,305
PVALB,INO80D,0.44298060995543,426
PVALB,ACTBL2,0.442981800954575,408
PVALB,RSBN1,0.442982970237749,313
PVALB,DAPK1,0.442988424190775,178
PVALB,SNTG1,0.442992001150194,286
PVALB,ARMC2,0.442995372671378,429
PVALB,BCL7A,0.443005953035925,171
PVALB,PHOSPHO1,0.443029552974761,458
PVALB,ARHGAP29,0.443036642013012,259
PVALB,RNF167,0.443044373445052,241
PVALB,CPM,0.443058908027257,372
PVALB,LPIN2,0.443063733194408,416
PVALB,ABHD14A,0.443084623587034,264
PVALB,PDCD4,0.443090015835557,474
PVALB,SOX12,0.443093925750808,238
PVALB,DPT,0.443103910589281,290
PVALB,PRPF40A,0.443131107217985,439
PVALB,SP1,0.44313901266962,423
PVALB,CMPK1,0.443144473673784,424
PVALB,IFT122,0.443145912861098,237
PVALB,MTTP,0.443152356343714,432
PVALB,NAALAD2,0.443164917569879,212
PVALB,LSM12,0.443165112849271,490
PVALB,KCNK7,0.443165390341128,339
PVALB,ZNF652,0.443171537565838,1274
PVALB,KMO,0.44318401624162,347
PVALB,AHCTF1,0.443191349742286,442
PVALB,YTHDC2,0.443196124951243,369
PVALB,AVIL,0.443218361652988,513
PVALB,SOD2,0.443223605474205,409
PVALB,TAS1R1,0.443231633245609,453
PVALB,GPATCH2,0.443234336011834,324
PVALB,ADIPOR1,0.443236006075258,610
PVALB,LOC728024,0.443244809948746,585
PVALB,CADPS2,0.443250825724603,276
PVALB,CXorf56,0.443257563640217,439
PVALB,NKRF,0.443259888114475,266
PVALB,NMBR,0.443260510882463,210
PVALB,NLGN2,0.443262920118476,446
PVALB,DNAJC10,0.443275533625429,444
PVALB,MMGT1,0.443285541515946,504
PVALB,MPHOSPH8,0.44328881539398,528
PVALB,C1orf100,0.443294229229079,255
PVALB,RPRD2,0.443300987548621,471
PVALB,LYPLA2,0.443338929144638,238
PVALB,BMPR1A,0.443347371835717,466
PVALB,HCN1,0.443347640667381,228
PVALB,ETNK1,0.443355880860584,396
PVALB,BMP6,0.443362128605262,356
PVALB,CRISPLD1,0.443363248102807,348
PVALB,C10orf95,0.443372110533452,244
PVALB,OPRL1,0.443373670950459,371
PVALB,SPEF2,0.443375072286187,338
PVALB,HIST1H4H,0.443382833145881,237
PVALB,HIST1H4B,0.443393620829566,234
PVALB,PLCG1,0.443396730366766,734
PVALB,ENTPD4,0.443406744788408,276
PVALB,USP24,0.443409920021879,466
PVALB,ABAT,0.443423077106909,459
PVALB,RPP38,0.443428238125368,380
PVALB,PEAR1,0.443438062154151,644
PVALB,LYRM7,0.443440947972009,219
PVALB,COX8C,0.443442632499418,317
PVALB,ENTPD5,0.443442756355006,1388
PVALB,FBXW2,0.443443065753761,240
PVALB,GAPDHS,0.443452038060595,350
PVALB,BCL3,0.443453729334525,272
PVALB,AFF4,0.443459092322283,638
PVALB,KCNK5,0.443459149582154,635
PVALB,PYY,0.443467979336252,314
PVALB,KRTAP5_3,0.443471210354602,225
PVALB,UBE2W,0.443476317964035,200
PVALB,HSPA5,0.44348106403492,474
PVALB,SLC24A5,0.443481951696536,424
PVALB,DYRK4,0.443493793276285,518
PVALB,SNX33,0.443505555782193,205
PVALB,TPRKB,0.443508945589021,296
PVALB,SLC41A2,0.443510665148636,344
PVALB,FBLN5,0.443513174354301,381
PVALB,PDE6G,0.443516786017364,664
PVALB,SMARCA5,0.443520464137841,479
PVALB,KRTAP5_9,0.443525125605071,382
PVALB,ADAM15,0.443527284177615,482
PVALB,SIAH3,0.443528664581929,373
PVALB,LPIN1,0.443542924533516,539
PVALB,TRAFD1,0.443545038393312,1378
PVALB,TRIM72,0.443548794682913,203
PVALB,ZNF195,0.443555772033484,486
PVALB,ACVR1,0.443558177985677,560
PVALB,C3orf22,0.443568829306043,641
PVALB,AP2S1,0.443575487479942,249
PVALB,SLC26A2,0.443576610214605,503
PVALB,SPINK7,0.44358312382055,355
PVALB,PSMA1,0.443587687479776,263
PVALB,FREM3,0.443596295833654,237
PVALB,PER2,0.443600220400718,241
PVALB,FGF14,0.443639186644021,250
PVALB,KLK9,0.443641041846344,371
PVALB,CCDC57,0.443661676049293,237
PVALB,MYO15B,0.443665562986752,544
PVALB,MSH2,0.443675518204137,463
PVALB,MORN1,0.443678081802811,276
PVALB,MICALL1,0.443681108357669,465
PVALB,KRTAP10_6,0.443740067657777,320
PVALB,TTC21A,0.443748636892209,228
PVALB,TTC33,0.443756619850624,247
PVALB,PPP2R5D,0.443779956800349,327
PVALB,ZNF717,0.443780769508694,542
PVALB,EPHB1,0.443791327893899,570
PVALB,ZNF426,0.443791545810061,520
PVALB,MRPL19,0.443803941412492,541
PVALB,C16orf92,0.443807546088182,245
PVALB,SULT2B1,0.443808843129903,345
PVALB,CYLD,0.443824594303263,390
PVALB,PI4K2A,0.443826155779859,450
PVALB,ABTB2,0.443826350391583,858
PVALB,GEMIN4,0.443847854196172,310
PVALB,IQGAP1,0.443858800331034,440
PVALB,DBF4,0.44386253613126,258
PVALB,ZNF763,0.443869093015065,564
PVALB,TRNT1,0.443878057816868,544
PVALB,PCDH12,0.44388178616383,323
PVALB,ZNF730,0.443882766205249,535
PVALB,PYGO2,0.4439049861989,556
PVALB,CCDC40,0.443915675601616,557
PVALB,PPP1CC,0.443922733654955,549
PVALB,OR52N2,0.443922822125703,551
PVALB,EIF2A,0.443942336647506,318
PVALB,NTN1,0.443945784209424,560
PVALB,CHCHD10,0.443959329263185,270
PVALB,C2orf54,0.443981872168113,292
PVALB,ASTL,0.443986234340142,566
PVALB,BROX,0.444002408846724,569
PVALB,ZNF778,0.444005064137491,429
PVALB,ZNF589,0.444020117578624,590
PVALB,TAF5L,0.444020933217241,465
PVALB,FMN2,0.444021030749195,255
PVALB,ZNF593,0.444048427380211,279
PVALB,MLLT6,0.444053084731178,255
PVALB,SCG2,0.444061337460206,218
PVALB,KCNT1,0.444071628092779,278
PVALB,ROCK2,0.444077118371298,275
PVALB,SETDB2,0.44409492309775,249
PVALB,CBFA2T2,0.444100289005559,321
PVALB,STAG2,0.444104126193972,1072
PVALB,IFT52,0.44411415040931,609
PVALB,ABCG2,0.444121635708933,444
PVALB,PABPC5,0.44412618437813,466
PVALB,EPB41L5,0.444143605888635,251
PVALB,SLC25A34,0.444163917509185,282
PVALB,SYT14,0.444165310502261,237
PVALB,FOXP4,0.444168018922249,593
PVALB,APOL1,0.444171539507769,307
PVALB,LCE6A,0.444186617848278,270
PVALB,ATP8B1,0.444203873464059,267
PVALB,RAP2C,0.444215018378704,521
PVALB,EML5,0.444217226442285,407
PVALB,ZBTB2,0.444231034039414,407
PVALB,ADRA1A,0.444236833246365,501
PVALB,EXT2,0.444251447855448,236
PVALB,IRS2,0.444260386386802,651
PVALB,MYBL2,0.44426345268514,402
PVALB,FAM117B,0.444281384119779,228
PVALB,BSG,0.444294602503845,287
PVALB,LRRC39,0.444294732115056,2706
PVALB,INTS5,0.4442979610373,262
PVALB,TRIM49,0.444303388272207,258
PVALB,RASD2,0.444306179511833,274
PVALB,WDR19,0.444321556638152,233
PVALB,WDR83OS,0.444330745336439,319
PVALB,MUL1,0.444337730342235,353
PVALB,OR2AK2,0.44434135078098,225
PVALB,FAM133A,0.444374633249399,428
PVALB,UNC5C,0.444387289774271,410
PVALB,ZNF260,0.444401280185936,202
PVALB,KHSRP,0.444404256958605,686
PVALB,EML1,0.444413788359809,250
PVALB,VWC2,0.44441379524221,301
PVALB,FAM126B,0.444416060223871,261
PVALB,FAM104A,0.444425205553713,408
PVALB,AMY2A,0.444438672192788,308
PVALB,TM9SF4,0.4444413135074,329
PVALB,SLC17A9,0.44444254021283,603
PVALB,ZNF273,0.444470184339708,276
PVALB,DNAJC13,0.444484882563424,447
PVALB,ERP44,0.444486243810916,297
PVALB,USP9Y,0.444493529197008,279
PVALB,RUNDC1,0.444496165942766,256
PVALB,WFDC12,0.444527295562051,188
PVALB,TBC1D16,0.444529824052253,278
PVALB,G6PC,0.444539306115638,237
PVALB,CHST10,0.444542445422787,267
PVALB,FBXO30,0.444545226224303,721
PVALB,THBS3,0.444552570553293,312
PVALB,SYT10,0.444555617077562,231
PVALB,PREPL,0.444562218029841,291
PVALB,USP30_AS1,0.444567334853531,705
PVALB,CTF1,0.444570003082973,677
PVALB,SNTB2,0.444578468022615,268
PVALB,FAM84A,0.4445822161419,248
PVALB,MPP7,0.444582854092357,265
PVALB,SCAMP1,0.444582895867419,390
PVALB,RNF151,0.444584287772291,272
PVALB,NPAS1,0.444587043799315,326
PVALB,MDN1,0.444588564726036,922
PVALB,SNX16,0.444606134470358,314
PVALB,MSI1,0.444607677966912,666
PVALB,ZNF680,0.444608825554429,840
PVALB,SGMS1,0.444614517075605,246
PVALB,CXorf36,0.444623512599586,534
PVALB,KDM2A,0.444644609332621,763
PVALB,OLFM4,0.444666936952088,281
PVALB,HGC6_3,0.444667848448419,351
PVALB,GNPAT,0.444683184640897,885
PVALB,ZNF404,0.444687383537427,508
PVALB,MYO1B,0.444690698787433,249
PVALB,SUSD2,0.444707056667997,441
PVALB,CHORDC1,0.44471415038713,357
PVALB,PATE2,0.444715901303312,338
PVALB,ZIM2,0.444722578664602,279
PVALB,PANX3,0.444724457158091,396
PVALB,SH2D6,0.444729088592675,704
PVALB,BRD1,0.444735776224361,346
PVALB,INPP5J,0.444746316694486,183
PVALB,ADAM11,0.444746316694486,174
PVALB,CLCN4,0.444746316694486,170
PVALB,DYRK2,0.444746316694486,177
PVALB,H2AFY2,0.444751697118264,246
PVALB,REEP6,0.444769002330038,411
PVALB,PFN1,0.444772524960675,282
PVALB,MED12L,0.444778259398524,277
PVALB,C8orf74,0.444791688262525,452
PVALB,CYP1B1_AS1,0.444794724552208,244
PVALB,PDE8B,0.444800906789857,264
PVALB,TERT,0.444806104888477,357
PVALB,ACD,0.444815016522632,251
PVALB,STAMBPL1,0.444817065152019,219
PVALB,STK11,0.444820838121892,352
PVALB,CRH,0.444826038220218,211
PVALB,ARID5A,0.444834913450669,237
PVALB,FRAT2,0.444845631885403,247
PVALB,OCIAD1,0.444846737203941,471
PVALB,GALNT13,0.444854737372767,331
PVALB,MCL1,0.444856692141166,888
PVALB,RNGTT,0.444857900873225,605
PVALB,NR3C2,0.444867440837294,311
PVALB,MYL7,0.444882464958361,245
PVALB,KRTCAP2,0.44488313506814,538
PVALB,ZNF214,0.444898856184537,424
PVALB,PPP4R1,0.444901860039205,244
PVALB,FOXC2,0.444903221837749,473
PVALB,MASP2,0.444909220301474,334
PVALB,PELP1,0.444912912536201,319
PVALB,LSR,0.444915397131108,348
PVALB,USP38,0.444938218307187,535
PVALB,PPP2R3A,0.444939546486162,288
PVALB,ZCCHC10,0.444943971803184,465
PVALB,STT3A,0.444953924507895,373
PVALB,DCDC2B,0.44495578913592,416
PVALB,LCE2A,0.444964752591474,305
PVALB,CASZ1,0.444978387636148,409
PVALB,IQUB,0.44500978911079,300
PVALB,LRRC34,0.445011327160859,360
PVALB,CYB561D1,0.445019148943197,335
PVALB,YWHAG,0.445022749810647,237
PVALB,TCEAL7,0.445030488034582,645
PVALB,RUNX2,0.445052047069136,485
PVALB,CSNK1G1,0.445055026796785,513
PVALB,AMN1,0.445063345188027,260
PVALB,TRIM65,0.445091921212007,411
PVALB,PENK,0.445093689993059,240
PVALB,SND1_IT1,0.445104136795631,276
PVALB,LRRN3,0.44511298504829,273
PVALB,TXNDC11,0.445120467410646,306
PVALB,PAIP1,0.445131100224235,280
PVALB,VGF,0.445179633505264,264
PVALB,CEP57,0.445190364457435,754
PVALB,PCDHB13,0.4451979280621,412
PVALB,DNASE1,0.445198387642961,260
PVALB,LTA4H,0.445212558484704,252
PVALB,TSN,0.445221352006417,447
PVALB,CD300C,0.445231544964857,751
PVALB,GALE,0.445233604322725,300
PVALB,CCNB1,0.445233725822589,202
PVALB,SYNE1,0.445241911746424,214
PVALB,MGAT4A,0.445246961928322,294
PVALB,CNTN4,0.445251776945729,288
PVALB,FOSB,0.445260619196569,262
PVALB,PRR11,0.445315279335379,252
PVALB,ZNF473,0.445316075453996,390
PVALB,CALY,0.445316957526201,417
PVALB,CEND1,0.445323590829402,413
PVALB,FAM161A,0.445325739196867,402
PVALB,MED23,0.445330785201482,267
PVALB,FAM32A,0.445341084911293,280
PVALB,EXOSC6,0.445343446810303,364
PVALB,APLP2,0.445347288796142,318
PVALB,GPHN,0.445350403163946,407
PVALB,IFT81,0.445358824362143,700
PVALB,ZNF71,0.445375833905468,574
PVALB,PHF3,0.445379402395389,731
PVALB,RAI2,0.445385175141632,267
PVALB,NRIP1,0.445392386884073,280
PVALB,JAK2,0.445395349776071,417
PVALB,TSHZ2,0.445404121085255,302
PVALB,LNX2,0.445411466992429,275
PVALB,TMED4,0.445427768545528,391
PVALB,LINC00339,0.445444209867412,388
PVALB,GAD1,0.445448516283756,333
PVALB,SIX5,0.445454436292784,256
PVALB,HIST1H4D,0.445503265076728,259
PVALB,MTF2,0.445516476428326,462
PVALB,ZNF223,0.445517322782596,272
PVALB,SPAG7,0.445518061196653,267
PVALB,CCDC136,0.445526861910734,755
PVALB,ZBTB12,0.445528747953227,356
PVALB,DNAJB2,0.445538810254506,296
PVALB,RNF146,0.445544408982638,829
PVALB,NMUR1,0.445553879350339,488
PVALB,VGLL3,0.445574519594941,447
PVALB,TMEM39B,0.445589804434693,182
PVALB,RRP9,0.445599414551128,368
PVALB,C15orf41,0.44560154587752,573
PVALB,SLAMF9,0.445620059343266,391
PVALB,HDHD2,0.445620393394592,817
PVALB,FLYWCH2,0.44562184996438,487
PVALB,ZNF331,0.445650826386478,335
PVALB,ZNF774,0.445663095035761,380
PVALB,CCDC122,0.445702394743476,665
PVALB,CTRC,0.44570251815322,619
PVALB,MIDN,0.445719593922639,415
PVALB,IRF2BP1,0.445721163160509,357
PVALB,MFSD6L,0.445726408653659,518
PVALB,SRCAP,0.445726645162514,478
PVALB,INPP5A,0.445728992355937,360
PVALB,TMEM115,0.445737503242774,384
PVALB,OSTN,0.445769452632194,247
PVALB,DDX19A,0.445774503418707,211
PVALB,ZSCAN22,0.445778821504326,360
PVALB,CXCR3,0.44578310919011,367
PVALB,LPAR5,0.445784426674221,485
PVALB,ATE1,0.445785496929899,707
PVALB,PLCH1,0.445795123709187,320
PVALB,ACVR1B,0.445804211500478,201
PVALB,MBTPS1,0.445830626384004,325
PVALB,PHIP,0.445838775097865,705
PVALB,HMGXB3,0.44584256057023,444
PVALB,KCNQ5,0.445842828876476,294
PVALB,MTMR10,0.44584652260861,641
PVALB,VAMP4,0.445855097188966,304
PVALB,PADI2,0.4458562738327,346
PVALB,WNT5B,0.445857988515898,300
PVALB,NID2,0.445905595622583,431
PVALB,COPB2,0.445907035068704,649
PVALB,CD300LB,0.445913106309698,425
PVALB,SAAL1,0.445913710519391,583
PVALB,LRTM2,0.445919281952345,237
PVALB,ZSWIM6,0.445959107988535,600
PVALB,AKAP1,0.445960083688354,393
PVALB,ZNF192P1,0.445974937576768,288
PVALB,NDUFB4,0.445981059728627,290
PVALB,GALP,0.445983399505357,385
PVALB,CD3EAP,0.445991524847234,448
PVALB,ILDR1,0.446022047213504,277
PVALB,RBM25,0.44602443741169,393
PVALB,VMO1,0.446045604096932,390
PVALB,C4orf47,0.446059835451365,550
PVALB,ARID4A,0.446069597726723,511
PVALB,PDZRN4,0.446094322764449,183
PVALB,TSPAN13,0.446116539848467,286
PVALB,ENTPD7,0.446119684943481,20000
PVALB,CLDN11,0.446120570604946,340
PVALB,PPP3CA,0.446123081030002,1566
PVALB,FUT5,0.446124667882112,199
PVALB,RPS6KA5,0.446127795561671,425
PVALB,KIF11,0.446134604087393,336
PVALB,NPM2,0.446153831104459,247
PVALB,DOPEY1,0.446167949978126,768
PVALB,ABCB9,0.446177752880832,286
PVALB,GJA8,0.44617788181398,556
PVALB,S100PBP,0.446184309329401,431
PVALB,ZXDA,0.446186970860003,588
PVALB,LY6G5C,0.446192736100434,546
PVALB,C4BPB,0.446194243710531,607
PVALB,CYP1A2,0.446212126721945,294
PVALB,EIF3E,0.44622027432179,431
PVALB,ZNF181,0.446229431885548,604
PVALB,MATR3,0.446233662087141,622
PVALB,TCEAL8,0.446263870455435,683
PVALB,HSPBAP1,0.446284197403078,629
PVALB,TAF1A,0.446290259589537,360
PVALB,ZNF420,0.446313887800593,415
PVALB,SNHG10,0.446325326233269,365
PVALB,RPL26,0.446331746674455,573
PVALB,LIN37,0.446354451575921,523
PVALB,PTOV1,0.446355100243574,329
PVALB,FAM122B,0.44637532117061,768
PVALB,TAF1,0.4463757956719,767
PVALB,PYROXD2,0.446397052523839,995
PVALB,SCYL2,0.446398356856134,734
PVALB,TTC27,0.446413608301342,408
PVALB,RPL13P5,0.446426295289539,378
PVALB,PFN4,0.446446617465521,553
PVALB,ERCC6,0.446454446665246,589
PVALB,SAFB,0.446469420117364,344
PVALB,TNKS,0.446474293516414,528
PVALB,AMZ2,0.446479082718902,281
PVALB,PCMTD2,0.446480756226017,318
PVALB,NRN1L,0.446497075704757,394
PVALB,PDE4D,0.446518715451704,531
PVALB,PCDH10,0.446546818342332,283
PVALB,REXO4,0.446547746744234,763
PVALB,TBCCD1,0.446567085017428,321
PVALB,ORC4,0.446593286339319,309
PVALB,C1orf112,0.446619873863141,864
PVALB,SNAPC4,0.446629902448282,266
PVALB,HS6ST1,0.446637623401748,232
PVALB,MRPL35,0.446664382792537,679
PVALB,RYBP,0.446675848571875,363
PVALB,TP53AIP1,0.446695522518447,488
PVALB,ARL8B,0.446697078497889,392
PVALB,VSTM2A,0.446720448736802,310
PVALB,C10orf82,0.446727652502966,616
