gene,correlation
FOLH1,0.304372012
CSGALNACT2,0.304338399
FREM3,0.304333083
HECTD3,0.304306554
C19orf48,0.304292967
ARHGEF10,0.304272056
ARFGAP3,0.304258999
GRIK3,0.304253383
FSD1L,0.30424277
ABHD11,0.304230331
LIG3,0.304207184
ARTN,0.304188981
BLOC1S1,0.304179133
HMGB3,0.304178774
MATN3,0.304157593
ADSS,0.304137702
DUSP19,0.30404995
KAAG1,0.304040138
CBX1,0.304038108
MAZ,0.304014946
ETFA,0.304000306
GABARAPL2,0.303971344
EXD3,0.303963417
IPPK,0.30396091
JAZF1,0.303949436
GNS,0.303928624
HHLA3,0.30391855
FHIT,0.303888023
CREG2,0.303881316
HSD17B3,0.303811316
CYS1,0.303791745
KIAA0513,0.303738132
CUL4B,0.303729065
ARHGAP19,0.303708429
ABCA2,0.303671769
CNR2,0.303641962
HIST3H3,0.303641546
DOCK6,0.303637969
ALB,0.303623446
ANP32AP1,0.303622272
LRCOL1,0.303594037
CDK5,0.303572217
GPR12,0.303542633
CATSPER2P1,0.303522095
CHPT1,0.303513642
FAM53B,0.303494665
AUTS2,0.303483316
DGKQ,0.303458899
DRAP1,0.303436347
CEPT1,0.303424952
ATG16L2,0.303421087
FAF2,0.303419227
KRTAP21_1,0.303394778
GPN1,0.303391766
CR2,0.303342907
CCZ1B,0.303285223
DMPK,0.303265908
COQ4,0.303250043
BCCIP,0.303248571
ATP1A2,0.303231562
CYSLTR1,0.303206253
KCNV1,0.303188954
FBXW9,0.303081916
BBIP1,0.303066841
LOC441204,0.303061249
FBXO41,0.30305406
CDS2,0.303038751
CAPZA2,0.303035922
MCAM,0.30300082
KLHL4,0.302991509
ACOX3,0.30295736
ATF6,0.302954866
GNB1,0.302911808
ACAD10,0.30289892
AMFR,0.302888759
CTRB1,0.302871877
CRYBB3,0.302845604
GOSR2,0.302830425
ACTA2,0.302821128
G6PC,0.302794665
MANEA,0.302789047
ANAPC10,0.302785758
ANKRD54,0.302773546
ARHGDIG,0.302766375
CCDC24,0.302763452
BCL9,0.302668946
EVX1,0.30264934
CLPB,0.302627567
HNRNPK,0.302591599
LPIN1,0.302572611
EFHC2,0.302561942
C11orf58,0.302503251
CCDC70,0.302496589
ALKBH5,0.302492626
GAN,0.302491133
HOOK3,0.302463258
KRTAP10_2,0.302444301
KLK14,0.302438747
CCDC59,0.302424927
GALNTL5,0.302417521
AGBL2,0.302401417
CROCC,0.30238005
LGALS14,0.302358961
HDGFL1,0.302316816
FBXO27,0.302313763
CGNL1,0.302299615
CCDC68,0.302295878
LCE3E,0.302290881
CDH24,0.302280602
MAMLD1,0.302274626
CD19,0.302261218
ACIN1,0.302236478
HMX1,0.302217219
HRK,0.302133046
GRIN2D,0.302039525
AP3M1,0.301981374
DUSP28,0.301976731
GRAMD4,0.301962684
EIF2B4,0.301958205
ASPHD1,0.301936629
MFNG,0.301922666
EXT1,0.301918867
KRTAP20_1,0.301914771
C9orf147,0.301911576
MED27,0.30190066
COL4A5,0.301885422
CASC3,0.301838154
DPH2,0.301827482
DGCR2,0.301801083
CD38,0.30179561
HIGD1A,0.301781631
ITSN1,0.301759414
KCTD2,0.301735722
MAPK8IP2,0.301734548
AKAP8,0.301731458
DNTTIP2,0.301719348
ARFGAP2,0.301698185
DCTN3,0.301696192
IFITM3,0.301665487
COL25A1,0.301647668
COLEC12,0.301640511
EXPH5,0.30164039
HLA_J,0.301594142
CH25H,0.301594053
AGPAT4_IT1,0.301570271
C19orf70,0.301463589
ACTN1,0.301462498
LDHC,0.301442907
LPCAT1,0.301407682
GPR150,0.301405913
GNAI3,0.301404467
IL17RA,0.301399415
ASTL,0.301396746
ARHGEF9,0.301382477
FUZ,0.301376977
ATAD3C,0.301367264
LIFR,0.301317274
GEMIN8P4,0.301311368
LOC100129034,0.30128549
CHTF8,0.301271582
HRASLS5,0.301247534
DAZAP2,0.301242161
BTBD17,0.30121665
GPAA1,0.301193828
ASPHD2,0.301157822
BAALC,0.301143001
FRS2,0.301139328
CAMK4,0.301136398
HDC,0.3011211
FZD8,0.301112523
CNOT3,0.301103834
FAM102B,0.301050142
COL10A1,0.301022668
HDAC1,0.301019758
ACOT11,0.300999277
KRAS,0.300998347
C3orf38,0.300970963
COX6A2,0.30096628
ENGASE,0.300946094
EHD1,0.300930067
DNPEP,0.300913543
ALDOA,0.300891159
INCA1,0.300887027
C5orf30,0.300862173
DUSP26,0.300856249
ADAMTS1,0.300832769
FBXL8,0.300802813
DNAJB6,0.300789261
LRRC1,0.300774594
CTAGE1,0.300771755
FAM32A,0.300771701
HNF1A_AS1,0.300752263
GPR135,0.300738704
CPOX,0.300733306
ABCA8,0.300730818
GPR75,0.300720941
LHFPL5,0.300717761
AURKB,0.300688581
BCAS2,0.300655954
ATG7,0.300650345
KLF3,0.300581245
DUSP3,0.300538632
C11orf16,0.300532912
CHRNB2,0.300516375
ATP6V1E1,0.300494732
C9orf50,0.3004718
HSPA4,0.300457172
HNRNPA2B1,0.30043966
IFT52,0.300427765
EXD2,0.300424659
MAP2K4,0.300369813
C16orf92,0.300368603
EFNA4,0.300368553
ASF1A,0.300333975
AKR7A2P1,0.300310132
CYP7B1,0.300309715
AATF,0.300305932
ARMC2,0.300274664
BST2,0.300272798
C19orf57,0.30025479
ERGIC3,0.300253428
GDAP1L1,0.300219389
ALPP,0.300197719
GYG1,0.300176881
ARRDC2,0.300159061
FAAH2,0.300147174
MEX3D,0.300134838
ADAM19,0.300104997
ELOVL2,0.300059662
HLA_C,0.300018985
EIF3F,0.299999818
ARID4A,0.299973156
C8orf82,0.299971245
CYP26B1,0.299962735
HERC2,0.299936188
IRS2,0.299935971
APBB2,0.299918257
KIAA0895L,0.299906173
IL26,0.299905993
ERH,0.299900467
HK1,0.299900259
ATP6V0C,0.299841192
FAM57A,0.299834332
KIF19,0.299826111
COPS2,0.299822656
C1orf123,0.299815803
CYP26A1,0.299808935
CDK2AP2,0.299808777
LSM2,0.299779267
LOC100506282,0.299765294
CXXC4,0.299757724
GBF1,0.299735337
GAB4,0.299728752
CTTN,0.29971218
IARS2,0.299705748
FZD9,0.29965187
HBB,0.299626361
DDX17,0.299622223
C11orf21,0.29960395
MESP2,0.299602928
CSNK1D,0.299580663
FLOT2,0.299563256
FKBPL,0.29955978
LRP2,0.299556241
INPP1,0.299538807
COL24A1,0.299493709
CARD8,0.29948394
CYP11B1,0.299449759
LRRTM1,0.299440481
ELANE,0.299431871
C18orf12,0.299424426
BASP1,0.299382063
BCL11B,0.299368601
IGSF9,0.299368504
INPPL1,0.299361035
ACBD4,0.299356126
KDM2A,0.299354759
LOC100240734,0.299346983
DDX24,0.299342802
KIAA1257,0.299329709
FAM47C,0.299327943
CPT2,0.29932407
EBP,0.299316792
COX8C,0.299315196
MED14,0.299287574
CDYL2,0.299243007
ABR,0.299242525
GPR52,0.299240797
CDAN1,0.299239169
C1orf112,0.299228939
AFG3L1P,0.299211265
ASB5,0.299189076
GPSM2,0.299180544
GFOD1,0.299155453
CBY1,0.299131359
MAPK11,0.299120777
COL4A3BP,0.299102883
AOC3,0.299101459
DGAT2,0.299088598
DMRTC2,0.29908262
FAM69A,0.299066393
MCCC2,0.299047112
MEIS1,0.299039529
DACT3,0.29903641
EIF2AK1,0.299036198
HIRA,0.299009319
LOC729603,0.299005064
FOXN2,0.29899726
ACTR3BP2,0.298991171
GSTCD,0.298973306
MACF1,0.298960335
ARPC2,0.298952119
MDFI,0.298891833
FRMD8,0.298882031
CCDC166,0.2988818
CAT,0.298879845
DKK4,0.298875061
ATP6AP1,0.298872779
EPHA4,0.298833907
ACOT13,0.29883155
ENPP2,0.298815332
DBNL,0.298800802
HSD17B1,0.298788693
CD9,0.298777692
LCE1A,0.298759858
AKT2,0.298748198
C7orf50,0.298738588
CLUL1,0.298725649
GRSF1,0.298710942
IRF7,0.29868899
AP5B1,0.298685041
ATG12,0.298670137
DIAPH1,0.298627258
CDKN2AIPNL,0.29861931
EIF4E3,0.298596369
CCT3,0.298593515
IQGAP1,0.298570412
IMPA2,0.298554629
FBXL22,0.29853442
CHRNA7,0.298497678
ARNTL2,0.29849543
HINT2,0.298491703
HIST3H2A,0.29845818
CIC,0.298421049
LRFN4,0.298414222
EID2B,0.298400915
CSMD1,0.298370754
HDHD3,0.298348342
KCNK15,0.29834703
CEP72,0.29832391
AMPH,0.298321683
CENPK,0.298309105
AFG3L2,0.298306827
CALHM2,0.298288904
CDC40,0.298278757
HNRNPUL1,0.298261305
MAST2,0.29825991
HSPA2,0.298255703
KCNQ1OT1,0.298197111
CTSH,0.298190588
KRT17,0.298174219
KIAA0087,0.298173772
ANKRD10,0.298161563
BAD,0.298153993
IGFBP7,0.298137006
DDC,0.29810333
EFNB1,0.298096013
FAM160A1,0.298093153
GRIA3,0.29808142
ADCK1,0.298072689
IARS,0.298072568
CEACAM20,0.298053132
CDH10,0.298026316
CMTM4,0.298002243
LOC644189,0.297883118
C1D,0.297871815
KIF16B,0.297852068
MED26,0.297848245
FBXO3,0.297822004
HMGN4,0.297803832
ARHGEF12,0.297748379
CYFIP2,0.297732032
ISG20,0.2977078
MAP3K10,0.297675164
IFIT3,0.297605668
CD2BP2,0.29759785
CAMK2A,0.29758906
IFIT2,0.29756909
ERAP2,0.297565889
B3GNTL1,0.297551456
AKTIP,0.297510383
ANKLE2,0.297492996
AP2M1,0.297460952
ANKRD45,0.297447118
ARHGEF4,0.297445717
DOCK11,0.297425395
ALOX12P2,0.297412246
HSPA8,0.297395126
KRTAP10_9,0.297393756
KCNN1,0.297387063
FIP1L1,0.297362081
GOLGA2,0.297347975
DLG5,0.297319841
MAPK7,0.29725609
CCKBR,0.29720883
GRIA2,0.297206407
CDH16,0.297152525
DNM1,0.29714471
ATP6V0D1,0.297140351
ANKRD33B,0.297127688
MAGIX,0.297123992
HUWE1,0.297116524
CCDC127,0.297090328
LIG4,0.297084603
BTG1,0.297030422
BTG2,0.297027278
IFNGR2,0.29700228
HMGN1,0.297001313
CA12,0.296999628
CCDC40,0.296976464
DNAJC8,0.296933976
ABL2,0.296920202
KRT15,0.296918162
FILIP1L,0.296908902
ACP6,0.296894281
CBX5,0.296889435
CD44,0.2968618
LCMT1,0.296860248
CRLF1,0.296856879
CNTNAP4,0.296837706
C7orf13,0.296834629
GEN1,0.296818548
GPATCH4,0.296796767
CAND2,0.296767989
HTT,0.296738212
CEP76,0.296734172
CHERP,0.29670165
ACADM,0.296693022
CRTC1,0.296685172
ERN2,0.296666955
COX8A,0.29663653
CREB1,0.296630706
CRB3,0.296607958
LBR,0.296578436
FAM8A1,0.296575696
ADAP1,0.296543902
DOK7,0.296531778
DONSON,0.296516041
CCS,0.296502716
ACOT9,0.296497493
DVL3,0.296484073
CFP,0.296475567
FAM171A1,0.296471402
C2orf54,0.296448881
CACNB3,0.29642614
MCHR1,0.296415323
MAPK9,0.296342061
KIAA1328,0.296339553
C19orf18,0.296295635
KRTAP13_4,0.296271086
C1orf115,0.29625531
KCNIP4,0.296232906
KLHDC4,0.296187396
DPM2,0.296186762
DPP10,0.296185861
CEP250,0.296165929
H2AFJ,0.296159598
ABCC9,0.296155168
MEIS3P1,0.296077358
C9orf64,0.296050248
DTX2P1_UPK3BP1_PMS2P11,0.296027379
DKC1,0.296023678
CDH22,0.295984233
LMAN1L,0.295977631
H2AFV,0.295975956
ALDH8A1,0.295860723
GSPT1,0.295845111
DYNC1H1,0.295841989
INPP5D,0.295820807
C1QTNF6,0.295815317
AMZ2,0.295802555
FAM204A,0.295783427
IL1RAPL1,0.29577455
LYPD6,0.29574999
GPR157,0.29574293
FANCG,0.295704439
ANKMY2,0.295699785
LARP7,0.295681716
GPR176,0.295681314
LRRC46,0.295680331
IRX1,0.295672844
ICAM4,0.295633343
GRPEL1,0.295624105
GLIS3,0.295596029
ELMOD1,0.295579103
C17orf58,0.295562635
EXOC2,0.295557613
CAMK1,0.295557545
BAHD1,0.295533452
C21orf33,0.295488633
CELSR2,0.295478505
ACLY,0.295431933
GM2A,0.295385369
KCNK10,0.295382456
GPR22,0.295378344
ITGA1,0.295373411
KRTAP10_8,0.295342773
ENTPD5,0.295314718
BZW2,0.295299977
CDSN,0.295299347
CHAF1B,0.295296344
ATP6V1A,0.295271328
FAHD2A,0.29526628
LONRF1,0.295262666
BMP2,0.29523411
C2orf27A,0.295209074
CCT7,0.295206572
DBT,0.29518837
ITGA6,0.295144331
EIF3A,0.295101637
E2F4,0.295095764
LRRC37A3,0.295084252
KDELR1,0.295055506
ANKRD12,0.295044056
DOCK5,0.295006685
EPS15L1,0.294944415
ASL,0.294905633
ENSA,0.294869752
ITPRIP,0.294827461
AVL9,0.294808577
CYP26C1,0.294801682
CRIPT,0.294747645
CACNG8,0.29474255
MAP3K2,0.294730938
KCND2,0.294728329
KRT81,0.294672504
MCM3,0.294651481
BCL6,0.294636699
GGPS1,0.294607922
MFAP1,0.294551437
CHST12,0.294545879
CDH19,0.294496081
LRRC28,0.294467201
FSCN2,0.294452352
CMBL,0.294442831
BAG2,0.294388725
FBRSL1,0.294362955
LAYN,0.294360604
GSTA4,0.294355816
CMPK2,0.294354666
GCM1,0.294349585
ITGB1BP1,0.294331874
BTBD2,0.294326914
AMY2A,0.294313377
FLAD1,0.294282431
FBF1,0.294279001
LSM12,0.294276939
ADPRHL2,0.294257602
KRT14,0.294256522
KLKB1,0.294236164
FAM13A,0.294226306
CDC14A,0.29419676
LPIN3,0.294127224
ATP6V1B2,0.29411328
INTS2,0.294096318
LYAR,0.294092838
MARVELD1,0.294081493
ARX,0.294075932
DYNLRB2,0.294053173
CFL1,0.29403131
ATF7IP,0.294031141
ADCK5,0.294011762
GRM7,0.293991905
AVIL,0.293977706
LGALS8,0.293938204
GPKOW,0.2939361
BAG4,0.293934196
KHDRBS1,0.29393102
GSN,0.293926265
C1orf21,0.293923308
EPDR1,0.293906607
DECR2,0.293886574
DLGAP1,0.293843544
MAPK14,0.293825119
CEP170,0.293824503
ALG14,0.293797516
ILKAP,0.293790727
C14orf177,0.293743124
ALS2CR12,0.293742279
CARM1,0.293739354
FUS,0.29369344
ARHGEF6,0.293633253
ING4,0.293628634
MAGOH,0.293621536
AHCTF1,0.293598867
GEM,0.293584394
CCDC80,0.29358227
COX7A2L,0.293571992
DCP2,0.293546314
CPM,0.293527151
DEFB115,0.293525051
CLYBL,0.293515376
FANK1,0.293505032
BTBD3,0.293469636
DUSP23,0.293464576
ICOSLG,0.293452544
CCDC88A,0.293397958
DGUOK,0.293372373
IRF2,0.293344632
LOC389895,0.293305258
GLIS2,0.293293799
ABCF1,0.29325746
METAP1,0.293250683
CNTNAP1,0.293227433
CTSD,0.29319159
CRCT1,0.293186272
MGEA5,0.293171905
MAP7D2,0.293128118
ADCY8,0.293119534
DCLRE1B,0.293118758
ERF,0.293114567
KDM3B,0.293108271
CBLL1,0.293106095
GFPT1,0.29308776
ABCA3,0.293074375
BET1,0.293073926
CHCHD1,0.293065646
KIAA1211,0.293056623
KRTAP22_1,0.293022264
BAX,0.293017503
DNMT3A,0.293013802
CACNB1,0.293001386
CCDC91,0.292997794
CCDC43,0.292975715
HIST1H2BB,0.292967975
EIF3K,0.292948413
C4orf48,0.292928488
HAUS3,0.292928198
LRP12,0.292927475
IDH1,0.292927137
LOC441601,0.292872529
CERCAM,0.29284526
LCE2C,0.292840523
DAGLA,0.292835211
KLHL32,0.292816888
CHI3L1,0.292797665
COPB1,0.292779336
AGGF1,0.292744022
EML5,0.292739257
ING5,0.292668218
ANKRD36C,0.292663956
C11orf80,0.292616592
MAK16,0.292581922
GNAI1,0.29256605
ADK,0.292547061
LAMB2P1,0.292538199
BSPRY,0.292526032
ADAMTSL1,0.29252092
EXOC3,0.292465
IWS1,0.292445811
FXR1,0.292440982
FOXS1,0.29243579
MICALL2,0.292423133
KCNJ9,0.292383895
IFRD1,0.292382134
DMTF1,0.29238207
KCTD14,0.292377059
MET,0.292355377
CLEC18B,0.292354923
CAMK1G,0.292348175
LDB1,0.292325713
ADCY6,0.292305356
ATR,0.292295988
CCDC50,0.292293189
ANKRD36B,0.292287936
CDC42EP2,0.292241642
CCND2,0.292225222
ABCF3,0.292221737
ADIPOR1,0.292214133
EBF4,0.29219943
DKFZP586I1420,0.292189431
DKKL1,0.292178983
GLRX5,0.292173081
ACSM1,0.292161246
CC2D2A,0.292154366
LINC00294,0.292137804
LIPN,0.292129697
CLCN3,0.292118158
FBXO34,0.292099546
LENG8,0.292097377
FYTTD1,0.292085589
BTBD10,0.29208427
ANGPT1,0.292080948
CCNG1,0.292075592
C9orf40,0.292019052
INTS10,0.292009938
ITGA3,0.291998454
ENDOD1,0.291985895
FAM215A,0.291983292
LBX2_AS1,0.291971845
INHBC,0.291953038
CSNK1G2,0.291923257
ASB6,0.291913794
LTK,0.291906463
BAIAP2L2,0.291891263
GGT6,0.29187128
C5orf15,0.291812573
HPRT1,0.291800846
DEFB132,0.291772916
DAGLB,0.291771452
GPS1,0.291765952
MCM4,0.291738851
EIF4H,0.291734827
CACNA1F,0.291727486
C3orf33,0.291717714
KIAA0753,0.291697501
KCTD16,0.291694092
GNB1L,0.291573489
EGFEM1P,0.291544617
DTD1,0.291532259
IGFL3,0.291494126
ACAP2,0.291485308
KCNH3,0.291465564
GNL3L,0.291431909
BCAM,0.291405516
GRM2,0.29138232
ATP1A3,0.291354128
BAP1,0.29129095
MARK1,0.291290311
LINC00475,0.291282461
ARPC1A,0.291271237
COPS6,0.291257092
MAP4K5,0.291257006
COX6B1,0.291177606
IP6K1,0.291155834
EPHA3,0.291146756
IGDCC3,0.291116369
GALK2,0.291087691
ABCD3,0.291087665
LDB3,0.291078094
CD164,0.291069588
G6PD,0.291004989
ACOT7,0.2909969
BANF1,0.290968627
CACYBP,0.290965023
LAGE3,0.290950062
DPY30,0.290937141
FAM168B,0.290921851
COTL1,0.290890251
ADPGK,0.29088605
HLA_DQB2,0.290840438
MICAL3,0.290804767
KDM4D,0.290760065
HSPB3,0.290759222
CACNB2,0.290758148
MICAL2,0.29075106
ITPKA,0.29074972
CHPF,0.29074804
GAL3ST1,0.290726381
INTS6,0.290714812
BBC3,0.290689683
CLCN1,0.290637857
BBS5,0.290635404
DCUN1D1,0.290597154
ANKRD36BP2,0.290594187
FMNL1,0.290587842
CASC2,0.290555602
CCNYL1,0.290550397
CLCN5,0.290545859
KIAA2026,0.290532477
LETM2,0.290527643
CLEC12A,0.290523589
EHD3,0.290497006
IQCD,0.290482154
CACNG6,0.290454392
EP400,0.290440357
FBXO30,0.29040623
CDR1,0.290405245
CLNS1A,0.290396359
MAGI2,0.290353179
CTGF,0.290348369
HAMP,0.290341205
INO80,0.290251177
DDX49,0.290250652
DACT2,0.29024677
KIAA1522,0.290193152
BHLHE23,0.290184146
ARHGEF7,0.290132483
LCN15,0.290117882
LDHAL6A,0.290049163
CADM2,0.290036058
ATF7IP2,0.290025052
DIRC1,0.290019732
DGKI,0.290002461
CHD5,0.289920968
CSDE1,0.289894664
APEX2,0.289889468
DBF4B,0.289868543
FAM160A2,0.289862663
FAM160B1,0.289855397
CPD,0.289841602
LOC100289230,0.289835446
BRD1,0.289830724
KRT3,0.289829008
HAX1,0.289828507
GAS5,0.2898206
CCDC88B,0.289807105
LCE2A,0.289801053
HIVEP3,0.289781975
JTB,0.289777527
CDH2,0.28974304
COL27A1,0.289733322
CHRM2,0.289720922
MCL1,0.289705255
BSCL2,0.289701918
COMMD2,0.289678385
C5orf42,0.289669712
KRTAP5_3,0.289654873
IL18BP,0.289652934
KRTAP12_2,0.289644723
DOPEY1,0.289630179
CX3CL1,0.28962609
DCP1B,0.289619581
HS3ST4,0.289619272
CPSF7,0.289617328
COX15,0.289607798
COL12A1,0.289603115
EIF2S2,0.289592889
KCNJ4,0.289583102
AQP2,0.289570778
HCRTR1,0.28955838
DNM1L,0.289537387
CCDC152,0.289535854
LOC389199,0.289515883
MAPK12,0.289512432
CDH23,0.289512093
IRX4,0.289494798
MAPRE3,0.289451661
C19orf53,0.289448803
GTF2F1,0.289436119
CXCL6,0.289428037
CCT6A,0.289373538
KCNIP2,0.289372556
GBP4,0.28937026
EEF2,0.289363687
EFHD2,0.289337025
ING2,0.289318618
CAMK1D,0.289316728
CTH,0.289295221
INE1,0.289286658
ANP32D,0.289264858
AGPS,0.289260277
EP300,0.289259988
APEH,0.289258143
CKM,0.289204904
ARL6IP1,0.289186667
IPO13,0.28917831
C1QTNF2,0.289160268
EDIL3,0.28915782
DISP2,0.289136227
LPGAT1,0.289131994
GTDC1,0.289130621
LRRC40,0.28911491
LRRTM2,0.289111592
FRMD3,0.28904945
COG6,0.28903932
KRTAP10_10,0.289034008
KRTAP12_4,0.289032625
CCDC149,0.288981859
MED15,0.288952792
LEPR,0.288943985
CAND1,0.288934455
CNOT1,0.288926803
C2orf72,0.288911762
BLM,0.288868961
CHMP7,0.28880327
GNG3,0.288765591
KIF3B,0.288716501
BOD1,0.288697939
FLCN,0.288686383
CA4,0.288677295
GALNT13,0.288654102
HEATR6,0.288634266
MED6,0.28862607
ABCE1,0.288619855
METTL9,0.288596549
DNLZ,0.288575824
IKZF5,0.28857275
CBLB,0.288518183
LIPC,0.288490043
KLHL22,0.288489307
FAM153A,0.288431655
ID2,0.288430379
KRTAP10_12,0.288411317
AFAP1,0.288399286
MEI1,0.28838772
CNOT4,0.288361063
CNKSR2,0.288358131
FLJ42627,0.288337816
MAFIP,0.288328259
C21orf58,0.288326412
FBXO21,0.288316585
EVI5L,0.288305862
IFT20,0.288283728
GABBR2,0.288278127
KIAA1024,0.288253683
FAM173A,0.288229255
CD22,0.288205099
CD163L1,0.288198291
ANKRD65,0.288185793
LCE5A,0.288182475
EBF1,0.288161678
FKBP4,0.288140366
BROX,0.288126062
FAM96B,0.288121891
CCT2,0.288096746
COMMD7,0.288074075
DSN1,0.288044118
GYS1,0.288012417
JKAMP,0.288009468
CCDC34,0.287960507
KIAA0895,0.287946665
CLCN4,0.28792963
C19orf44,0.287926585
CAPN12,0.287917811
HTR3B,0.287917178
ADAM11,0.287916923
KARS,0.287909287
LSAMP,0.28789394
LNX1,0.287882576
LAMB2,0.287857322
BSND,0.287853593
GRIA4,0.287845147
EFHC1,0.287844847
AGMAT,0.287814323
DARS2,0.287813042
CSTB,0.287810754
LDB2,0.287797426
ACTR2,0.287793802
C1orf159,0.287770365
GAST,0.287764484
KIAA1755,0.287756216
BRSK2,0.287723616
ANKRD20A9P,0.287681766
CEP68,0.287678143
ANKRD20A12P,0.287622163
AACS,0.287586288
ESRP2,0.287570806
GRIN1,0.28755866
LENEP,0.287507035
INTS5,0.287445913
COMMD3,0.287421726
ISY1,0.28741952
GIMAP1,0.287364597
ERCC3,0.28736323
IL27,0.287360453
FN3K,0.287354467
MARK2,0.287354177
ABCC12,0.287320802
IFIT5,0.287319773
C8orf34,0.287316006
ADD2,0.287301028
DMRT2,0.287293171
KLHL9,0.287291694
C8orf37,0.287279004
LOC284009,0.28727755
CCNJ,0.28726409
EMC3,0.28725253
EHBP1,0.287247666
ANKRD18A,0.287243893
C9orf116,0.287225649
ITPKC,0.287203214
C1GALT1C1,0.287167307
LAMA3,0.287130995
LOC100131289,0.287123584
KCND3,0.287122912
FUT9,0.287094359
KCNJ12,0.287087523
ANKRD17,0.287085749
CARTPT,0.287070101
DOK5,0.287058145
LRWD1,0.287001781
MAL2,0.286939956
CLDND1,0.286935781
CCK,0.286917156
GRIK1,0.286893682
EID2,0.28688438
ACER2,0.286872019
CDK4,0.286869708
GAS7,0.28685931
ALDH3B1,0.28685912
GPR19,0.286841027
HCN4,0.286822165
GRASP,0.286781003
FUT3,0.286765125
LOC100190986,0.286745467
MAP1A,0.286738838
CDKN2AIP,0.286707873
C11orf42,0.286699054
GFPT2,0.286680843
COQ10B,0.286647709
HIST1H2AK,0.286643117
LSG1,0.286621964
ASCL5,0.286617436
DNHD1,0.286593586
CASP9,0.28658249
GLRX3,0.286565867
MAML3,0.286565385
BNIP1,0.286510555
LRRC8A,0.286486374
FLI1,0.28646535
CDCA3,0.286426584
ADCY3,0.28641275
FLOT1,0.286410705
GPR119,0.286398085
CAMK2N2,0.286376785
CXADRP3,0.286368414
GFRA3,0.286368194
C2orf42,0.286359739
KCNH7,0.286343131
CCDC124,0.286322899
FAM185A,0.286317471
ATP6V1F,0.286313904
COQ2,0.286294156
C1orf94,0.286263603
FAM118A,0.286258493
DTNA,0.286241707
EEF1G,0.28623099
LEFTY1,0.286200291
LMO4,0.286180278
DNAJB12,0.286168184
BEX5,0.286159717
DNAJB1,0.28615781
FAM106A,0.286114422
GP9,0.286090918
GTF2H4,0.286056611
ADAT3,0.286051443
ERC2_IT1,0.286007904
ATP5S,0.285984541
EPHB1,0.285965916
ARHGAP20,0.285964586
MEFV,0.285959838
KIF5C,0.285948506
ALG1,0.28589909
CAV2,0.285898645
CHCHD3,0.285821314
BCL2L11,0.285782006
FKBP8,0.285778214
ANLN,0.285778008
CALML4,0.285746549
CRHBP,0.285742467
DCTN1,0.285741915
LRRK1,0.285722772
KLHL3,0.285695657
HEATR3,0.28566604
B4GALNT1,0.285629973
ECHDC2,0.285608181
KRTAP5_9,0.285601441
FCER2,0.28556701
BBX,0.285561544
EXTL1,0.285554761
CEACAM21,0.285544633
FBXO45,0.285512608
DMRTA1,0.285506638
CAMTA2,0.285500039
HERPUD2,0.285494041
KCNK7,0.285483932
ARMC9,0.285459525
CBFA2T2,0.285435325
KDM5A,0.285372111
FAM19A2,0.285327342
MADD,0.285319459
CLSTN1,0.285301525
BARD1,0.285301424
CCHCR1,0.285300178
LINGO2,0.285282044
FBXL20,0.285236604
ATRX,0.285221059
C15orf61,0.285194082
LOC202181,0.285189386
EXOC1,0.28515593
ACTBL2,0.285154395
DHRS7B,0.285131192
ACSM2A,0.285112453
FAM174B,0.285110504
APBB1,0.285097414
G3BP1,0.28509411
HCG18,0.285094069
GOLGA5,0.285072772
GRIPAP1,0.285054149
HCCS,0.285037692
MBD6,0.285030296
KLK12,0.285015787
MAP3K5,0.284985141
GPR153,0.284974713
ARFIP2,0.284964264
FOLH1B,0.284940212
GTF3C5,0.284925615
MAPK4,0.284918366
ANKRD35,0.284901743
LINC00608,0.284882085
GMDS,0.284873553
ALAD,0.284864879
KRTAP2_1,0.28486452
CCDC106,0.284859485
DLX2,0.284852367
CENPT,0.284817442
C1QBP,0.284764026
CNBP,0.284764004
ENTPD2,0.284738078
GPR142,0.284726278
CHRM3,0.284724386
CHD1,0.284711597
AIG1,0.284704169
LOC100126784,0.284684639
ARSA,0.28463436
GABPB1,0.284630898
ACER3,0.284629363
AATK,0.284626225
LHX1,0.28461558
ELAVL3,0.284574557
GPHA2,0.284573119
CNN2,0.284571056
APBA2,0.284559327
FEZ2,0.284558817
IPO4,0.28455375
ANO6,0.28454472
LMF2,0.284542616
GORASP1,0.284538668
CCDC92,0.284530955
LTB4R,0.284514833
AGER,0.284514196
C2orf40,0.284513712
CORO2B,0.284500287
BICC1,0.284474247
ATOH8,0.284465186
FEM1B,0.284423895
MAFG_AS1,0.284400607
FIS1,0.284397155
HAGH,0.284395881
EPB41L1,0.284377626
LSM14B,0.284375997
CYYR1,0.284372588
FOXK1,0.284355991
ARSK,0.284325856
FRMD1,0.284315312
MAP3K7,0.284261839
ACAD8,0.284261664
DLGAP2,0.284245662
CLPTM1L,0.284240904
CYB561D2,0.284236242
HIST1H2AG,0.284228765
ING1,0.284221973
AP1S2,0.284192892
IFITM5,0.284152093
CCDC126,0.284143365
KLK9,0.284133688
HLA_F,0.284115781
ARFGAP1,0.284115562
FHL2,0.284108269
GLB1,0.284091475
KIAA0355,0.284086326
C1orf74,0.28408597
CDKL3,0.284049129
FAM104A,0.28402629
CBLN4,0.28401313
